Price,Close,High,Low,Open,Volume
Ticker,DBA,DBA,DBA,DBA,DBA
Date,,,,,
2007-01-05,21.559391021728516,21.585240558147497,21.412904289055113,21.481839125399294,27800
2007-01-08,21.524927139282227,22.352146986410453,21.404291562142546,22.352146986410453,143600
2007-01-09,21.24918556213379,21.387055248614335,21.19748484058766,21.36982112692019,136700
2007-01-10,21.309505462646484,21.387057374442325,21.111317974073323,21.283655921072185,76600
2007-01-11,21.62833023071289,21.65417977235792,21.369823309507275,21.45599228324248,159600
2007-01-12,23.351701736450195,23.52403803009031,21.80066523247091,21.80066523247091,333500
2007-01-16,22.403844833374023,24.256470135118853,22.334909991935863,23.696374342991756,1685800
2007-01-17,22.29183006286621,22.533101226508002,22.05917431775174,22.490017559725263,719800
2007-01-18,22.403844833374023,22.636500539553918,22.162572066572327,22.61064935768851,592100
2007-01-19,22.274593353271484,22.403845982153562,22.188424386171317,22.360762320371652,349300
2007-01-22,22.49001693725586,22.507251060906572,22.188426347514387,22.240127074930026,296700
2007-01-23,22.895008087158203,22.90362514864683,22.44693075096823,22.61926869366789,542900
2007-01-24,22.446931838989258,22.70543876556879,22.317679197467747,22.70543876556879,363300
2007-01-25,22.343528747558594,22.533099165010462,22.205659054223347,22.412463594226217,226100
2007-01-26,22.438316345214844,22.446931763555686,22.197043543258722,22.36076443185525,189600
2007-01-29,22.059171676635742,22.36076223861547,22.04193755457145,22.36076223861547,157700
2007-01-30,22.334911346435547,22.334911346435547,21.886834028145735,21.9816200571976,159800
2007-01-31,22.317676544189453,22.472780352990064,22.231507578907298,22.386611387707912,157000
2007-02-01,22.231510162353516,22.45554884070734,22.2056606202404,22.36937986541179,110600
2007-02-02,22.429697036743164,22.429697036743164,22.119489414375682,22.188424258953308,109400
2007-02-05,22.472782135009766,22.524482860864236,22.33491243704022,22.44693095031431,214500
2007-02-06,22.145343780517578,22.438317322967624,22.050557739272982,22.438317322967624,281200
2007-02-07,22.11087417602539,22.171191964560943,22.00747272240344,22.059173449214413,132200
2007-02-08,22.300445556640625,22.33491380501235,22.024706143813006,22.110875121205773,65200
2007-02-09,22.541717529296875,22.619269441722842,22.188426214261455,22.40384782799215,174200
2007-02-12,22.35214614868164,22.593417293918474,22.283211300965913,22.567567753235334,161900
2007-02-13,22.55033302307129,22.645119052453683,22.317677301970708,22.395229209004235,283800
2007-02-14,22.403844833374023,22.5934152364449,22.283209271741306,22.567565698115757,406100
2007-02-15,22.67958641052246,22.714054656370532,22.490015988967325,22.490015988967325,176600
2007-02-16,23.04149627685547,23.075964524951328,22.61927009890038,22.6795878895316,226300
2007-02-20,22.97256088256836,23.050112795419043,22.834691180508585,23.041495733598246,299800
2007-02-21,23.231063842773438,23.308615747878388,22.79160523856047,22.886389622049382,269700
2007-02-22,23.696372985839844,23.834242660820017,23.377548335238085,23.437867756136058,788100
2007-02-23,23.429256439208984,23.653295126854292,23.351704522580352,23.610209815651405,698100
2007-02-26,23.40340232849121,23.730844078576663,23.39478526732724,23.696375833920776,231900
2007-02-27,22.86054039001465,23.30000064367151,22.66235127233982,23.28276652151955,573900
2007-02-28,23.265533447265625,23.265533447265625,22.817456112351028,22.998411116024254,196200
2007-03-01,22.955326080322266,23.0673462371446,22.602034773796017,23.04149505244642,167400
2007-03-02,22.739906311035156,23.075965165146926,22.739906311035156,22.757140435561208,121900
2007-03-05,22.696821212768555,22.696821212768555,22.14534241098486,22.265977987990926,253700
2007-03-06,22.576187133789062,22.86054361526911,22.541718884622227,22.834692428393982,127400
2007-03-07,22.782989501953125,22.895008013873845,22.53309965019213,22.619268621266144,175400
2007-03-08,22.7657527923584,22.96394025283483,22.679583831075007,22.869155874605713,109600
2007-03-09,22.670969009399414,22.8260728263191,22.472781529351547,22.78298916319092,97000
2007-03-12,22.5158634185791,22.696818405241093,22.403844917149314,22.696818405241093,91700
2007-03-13,22.30906105041504,22.619268689806905,22.291828570977156,22.558950902933248,111900
2007-03-14,22.386611938476562,22.386611938476562,21.99885405047149,22.145340801994212,172900
2007-03-15,22.059171676635742,22.446929561864245,22.04193755457145,22.37799471714342,131400
2007-03-16,22.334911346435547,22.481398098817355,21.973002996053214,21.99885417948637,83000
2007-03-19,22.39522933959961,22.5072494919841,22.14534113822933,22.30044330966448,96500
2007-03-20,22.55895233154297,22.576186455608678,22.300445401166918,22.31767952523263,95100
2007-03-21,22.67958641052246,22.6968205334465,22.541716714203012,22.653736869672827,148100
2007-03-22,22.7054386138916,22.739905217750056,22.5244836021411,22.584801391545767,103400
2007-03-23,22.645118713378906,22.774371341987308,22.550332685415782,22.739903097805687,99700
2007-03-26,22.231510162353516,22.533100754119683,22.093640459295237,22.41246517482782,194700
2007-03-27,22.334911346435547,22.360762529868698,22.21427577748689,22.309060163002393,96200
2007-03-28,22.464162826538086,22.498631069351116,22.23150711815896,22.43831328796459,149600
2007-03-29,22.48139762878418,22.524481290068962,22.19704119111017,22.4383139674994,214600
2007-03-30,21.705881118774414,22.472781497413628,21.455991271084194,22.429697834346676,692200
2007-04-02,21.602479934692383,21.731732578847012,21.137170087028416,21.438759042210368,291800
2007-04-03,21.438756942749023,21.731730450695263,21.300887250013893,21.68864678804168,506800
2007-04-04,21.697265625,21.800667081245606,21.430143278906243,21.585245463274656,270800
2007-04-05,21.91268539428711,22.007471424129303,21.645563070729374,21.714497916922866,171800
2007-04-09,21.938533782958984,22.490014167098934,21.84374940162791,22.412462263759508,373300
2007-04-10,22.016088485717773,22.153958188399283,21.774817327793382,21.981621881815645,211000
2007-04-11,22.033321380615234,22.222893443882047,21.88683462424379,22.214276382502973,153500
